Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785384087,8,total,S2,0.300000,0.000000,3500,3500,5100,5100,5100,5100,5100,5100,5100,5100,5100,8,0,3500.0,3517.6139572577085,1998.871362011414,5077.311104978435,256.0
1785384087,8,TTFT,S3,0.300000,0.000000,2400,2400,3300,3300,4100,4100,4100,4100,4100,4100,4100,6,0,2400.0,2805.599472669807,2315.3614940238185,4063.8714260421693,9649.0
1785384087,8,total,S3,0.300000,0.000000,5500,5500,5800,5800,5800,5800,5800,5800,5800,5800,5800,6,0,4900.0,5045.797291658043,4096.622223965824,5796.766615007073,256.0
1785384087,8,,Aggregated,1.600000,0.000000,3300,4100,4900,5100,5500,5800,5800,5800,5800,5800,5800,36,0,2400.0,2641.1304638345932,181.98628997197375,5796.766615007073,2009.8333333333333
1785384088,8,TTFT,S1,0.400000,0.000000,240,240,250,250,250,250,250,250,250,250,250,4,0,200.0,219.02741775556933,190.446107997559,248.1353390030563,157.0
1785384088,8,total,S1,0.400000,0.000000,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,4,0,3500.0,4276.461529487278,3467.204020009376,5073.98819696391,256.0
1785384088,8,TTFT,S2,0.500000,0.000000,240,240,250,280,280,280,280,280,280,280,280,9,0,240.0,226.55835767121366,181.98628997197375,277.88692398462445,1153.0
1785384088,8,total,S2,0.500000,0.000000,3500,3500,3500,5100,5100,5100,5100,5100,5100,5100,5100,9,0,3500.0,3337.0292695601365,1892.3517679795623,5077.311104978435,256.0
1785384088,8,TTFT,S3,0.300000,0.000000,2400,2400,3300,3300,4100,4100,4100,4100,4100,4100,4100,6,0,2400.0,2805.599472669807,2315.3614940238185,4063.8714260421693,9649.0
1785384088,8,total,S3,0.300000,0.000000,5500,5500,5800,5800,5800,5800,5800,5800,5800,5800,5800,6,0,4900.0,5045.797291658043,4096.622223965824,5796.766615007073,256.0
1785384088,8,,Aggregated,2.400000,0.000000,2400,4100,4900,5100,5100,5800,5800,5800,5800,5800,5800,38,0,2400.0,2556.911184737385,181.98628997197375,5796.766615007073,1941.1315789473683
1785384089,8,TTFT,S1,0.400000,0.000000,240,240,250,250,250,250,250,250,250,250,250,4,0,200.0,219.02741775556933,190.446107997559,248.1353390030563,157.0
1785384089,8,total,S1,0.400000,0.000000,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,4,0,3500.0,4276.461529487278,3467.204020009376,5073.98819696391,256.0
1785384089,8,TTFT,S2,0.500000,0.000000,240,240,250,280,280,280,280,280,280,280,280,9,0,240.0,226.55835767121366,181.98628997197375,277.88692398462445,1153.0
1785384089,8,total,S2,0.500000,0.000000,3500,3500,3500,5100,5100,5100,5100,5100,5100,5100,5100,9,0,3500.0,3337.0292695601365,1892.3517679795623,5077.311104978435,256.0
1785384089,8,TTFT,S3,0.300000,0.000000,2400,2400,3300,3300,4100,4100,4100,4100,4100,4100,4100,6,0,2400.0,2805.599472669807,2315.3614940238185,4063.8714260421693,9649.0
1785384089,8,total,S3,0.300000,0.000000,5500,5500,5800,5800,5800,5800,5800,5800,5800,5800,5800,6,0,4900.0,5045.797291658043,4096.622223965824,5796.766615007073,256.0
1785384089,8,,Aggregated,2.400000,0.000000,2400,4100,4900,5100,5100,5800,5800,5800,5800,5800,5800,38,0,2400.0,2556.911184737385,181.98628997197375,5796.766615007073,1941.1315789473683
1785384090,8,TTFT,S1,0.400000,0.000000,200,200,240,240,240,240,240,240,240,240,240,4,0,200.0,219.02741775556933,190.446107997559,248.1353390030563,157.0
1785384090,8,total,S1,0.400000,0.000000,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,4,0,3500.0,4276.461529487278,3467.204020009376,5073.98819696391,256.0
1785384090,8,TTFT,S2,0.500000,0.000000,190,240,240,240,250,250,250,250,250,250,250,9,0,240.0,226.55835767121366,181.98628997197375,277.88692398462445,1153.0
1785384090,8,total,S2,0.500000,0.000000,3500,3500,5100,5100,5100,5100,5100,5100,5100,5100,5100,9,0,3500.0,3337.0292695601365,1892.3517679795623,5077.311104978435,256.0
1785384090,8,TTFT,S3,0.300000,0.000000,2400,2400,3300,3300,4100,4100,4100,4100,4100,4100,4100,6,0,2400.0,2805.599472669807,2315.3614940238185,4063.8714260421693,9649.0
1785384090,8,total,S3,0.300000,0.000000,5500,5500,5800,5800,5800,5800,5800,5800,5800,5800,5800,6,0,4900.0,5045.797291658043,4096.622223965824,5796.766615007073,256.0
1785384090,8,,Aggregated,2.400000,0.000000,2400,3500,4900,5100,5500,5800,5800,5800,5800,5800,5800,38,0,2400.0,2556.911184737385,181.98628997197375,5796.766615007073,1941.1315789473683
1785384091,8,TTFT,S1,0.400000,0.000000,240,240,3400,3400,3400,3400,3400,3400,3400,3400,3400,5,0,240.0,862.2674055979587,190.446107997559,3435.2273569675162,157.0
1785384091,8,total,S1,0.400000,0.000000,5100,5100,5200,5200,5200,5200,5200,5200,5200,5200,5200,5,0,5100.0,4457.06265498884,3467.204020009376,5179.467156995088,256.0
1785384091,8,TTFT,S2,0.900000,0.000000,240,240,250,250,3400,3400,3400,3400,3400,3400,3400,10,0,240.0,547.5886773027014,181.98628997197375,3436.861553986091,1153.0
1785384091,8,total,S2,0.900000,0.000000,3500,5100,5100,5100,5200,5200,5200,5200,5200,5200,5200,10,0,3500.0,3521.4712035027333,1892.3517679795623,5181.448608986102,256.0
1785384091,8,TTFT,S3,0.600000,0.000000,2400,3300,4000,4000,4100,4100,4100,4100,4100,4100,4100,8,0,2400.0,2910.727334623516,2315.3614940238185,4063.8714260421693,9649.0
1785384091,8,total,S3,0.600000,0.000000,5600,5600,5800,5800,5800,5800,5800,5800,5800,5800,5800,8,0,5500.0,5191.864042739326,4096.622223965824,5796.766615007073,256.0
1785384091,8,,Aggregated,3.800000,0.000000,3400,4100,5100,5200,5600,5800,5800,5800,5800,5800,5800,46,0,3400.0,2871.9126115193712,181.98628997197375,5796.766615007073,2073.804347826087
1785384092,8,TTFT,S1,0.400000,0.000000,200,200,3400,3400,3400,3400,3400,3400,3400,3400,3400,6,0,200.0,736.0630303349657,105.04115402000025,3435.2273569675162,157.0
1785384092,8,total,S1,0.400000,0.000000,5100,5100,5200,5200,5200,5200,5200,5200,5200,5200,5200,6,0,5000.0,4554.989441656896,3467.204020009376,5179.467156995088,256.0
1785384092,8,TTFT,S2,0.900000,0.000000,190,240,250,250,3400,3400,3400,3400,3400,3400,3400,11,0,240.0,512.0317172735337,156.46211698185652,3436.861553986091,1153.0
1785384092,8,total,S2,0.900000,0.000000,3500,5100,5100,5100,5200,5200,5200,5200,5200,5200,5200,11,0,3500.0,3663.054352001795,1892.3517679795623,5181.448608986102,256.0
1785384092,8,TTFT,S3,0.600000,0.000000,2400,3300,4000,4000,4100,4100,4100,4100,4100,4100,4100,8,0,2400.0,2910.727334623516,2315.3614940238185,4063.8714260421693,9649.0
1785384092,8,total,S3,0.600000,0.000000,5600,5600,5800,5800,5800,5800,5800,5800,5800,5800,5800,8,0,5500.0,5191.864042739326,4096.622223965824,5796.766615007073,256.0
1785384092,8,,Aggregated,3.800000,0.000000,3400,4200,5100,5100,5600,5800,5800,5800,5800,5800,5800,50,0,3400.0,2849.8598522576503,105.04115402000025,5796.766615007073,1944.34
1785384093,8,TTFT,S1,0.400000,0.000000,200,200,3400,3400,3400,3400,3400,3400,3400,3400,3400,6,0,200.0,736.0630303349657,105.04115402000025,3435.2273569675162,157.0
1785384093,8,total,S1,0.400000,0.000000,5100,5100,5200,5200,5200,5200,5200,5200,5200,5200,5200,6,0,5000.0,4554.989441656896,3467.204020009376,5179.467156995088,256.0
1785384093,8,TTFT,S2,0.800000,0.000000,190,190,240,250,3400,3400,3400,3400,3400,3400,3400,12,0,190.0,481.4272679165394,144.77832498960197,3436.861553986091,1153.0
1785384093,8,total,S2,0.800000,0.000000,3500,3500,5100,5100,5200,5200,5200,5200,5200,5200,5200,12,0,3500.0,3519.2020587516404,1892.3517679795623,5181.448608986102,256.0
1785384093,8,TTFT,S3,0.700000,0.000000,2400,3300,3300,3300,4000,4000,4000,4000,4000,4000,4000,10,0,2400.0,2898.5749931947794,2315.3614940238185,4063.8714260421693,9649.0
1785384093,8,total,S3,0.700000,0.000000,5500,5600,5600,5600,5700,5700,5700,5700,5700,5700,5700,10,0,5500.0,5231.582647690084,4096.622223965824,5796.766615007073,256.0
1785384093,8,,Aggregated,3.800000,0.000000,3300,4000,5100,5100,5500,5600,5700,5700,5700,5700,5700,56,0,3300.0,2875.9900564431778,105.04115402000025,5796.766615007073,2114.9285714285716
1785384094,8,TTFT,S1,0.400000,0.000000,200,200,3400,3400,3400,3400,3400,3400,3400,3400,3400,6,0,200.0,736.0630303349657,105.04115402000025,3435.2273569675162,157.0
1785384094,8,total,S1,0.400000,0.000000,5100,5100,5200,5200,5200,5200,5200,5200,5200,5200,5200,6,0,5000.0,4554.989441656896,3467.204020009376,5179.467156995088,256.0
1785384094,8,TTFT,S2,0.800000,0.000000,190,240,250,250,3400,3400,3400,3400,3400,3400,3400,13,0,190.0,455.0350350775541,138.32824100973085,3436.861553986091,1153.0
1785384094,8,total,S2,0.800000,0.000000,2000,3500,5100,5100,5200,5200,5200,5200,5200,5200,5200,13,0,3500.0,3396.5496460038526,1892.3517679795623,5181.448608986102,256.0
1785384094,8,TTFT,S3,0.700000,0.000000,2400,3300,3300,3300,4000,4000,4000,4000,4000,4000,4000,10,0,2400.0,2898.5749931947794,2315.3614940238185,4063.8714260421693,9649.0
1785384094,8,total,S3,0.700000,0.000000,5500,5600,5600,5600,5700,5700,5700,5700,5700,5700,5700,10,0,5500.0,5231.582647690084,4096.622223965824,5796.766615007073,256.0
1785384094,8,,Aggregated,3.800000,0.000000,3300,4000,5000,5100,5500,5600,5700,5700,5700,5700,5700,58,0,3300.0,2812.3877947389324,105.04115402000025,5796.766615007073,2066.293103448276
1785384095,8,TTFT,S1,0.400000,0.000000,200,200,3400,3400,3400,3400,3400,3400,3400,3400,3400,6,0,200.0,736.0630303349657,105.04115402000025,3435.2273569675162,157.0
1785384095,8,total,S1,0.400000,0.000000,5100,5100,5200,5200,5200,5200,5200,5200,5200,5200,5200,6,0,5000.0,4554.989441656896,3467.204020009376,5179.467156995088,256.0
1785384095,8,TTFT,S2,0.800000,0.000000,240,250,250,260,3400,3400,3400,3400,3400,3400,3400,16,0,190.0,410.1055906903639,138.32824100973085,3436.861553986091,1153.0
1785384095,8,total,S2,0.800000,0.000000,1900,2000,2000,5100,5200,5200,5200,5200,5200,5200,5200,16,0,2000.0,3122.5358641313505,1892.3517679795623,5181.448608986102,256.0
1785384095,8,TTFT,S3,0.700000,0.000000,2400,3300,3300,4000,4000,4000,4000,4000,4000,4000,4000,10,0,2400.0,2898.5749931947794,2315.3614940238185,4063.8714260421693,9649.0
1785384095,8,total,S3,0.700000,0.000000,5600,5600,5600,5700,5700,5700,5700,5700,5700,5700,5700,10,0,5500.0,5231.582647690084,4096.622223965824,5796.766615007073,256.0
1785384095,8,,Aggregated,3.800000,0.000000,2000,3400,4200,5100,5200,5600,5700,5700,5700,5700,5700,64,0,2400.0,2649.5336643429255,105.04115402000025,5796.766615007073,1938.625
1785384096,8,TTFT,S1,0.400000,0.000000,200,200,3400,3400,3400,3400,3400,3400,3400,3400,3400,6,0,200.0,736.0630303349657,105.04115402000025,3435.2273569675162,157.0
1785384096,8,total,S1,0.400000,0.000000,5100,5100,5200,5200,5200,5200,5200,5200,5200,5200,5200,6,0,5000.0,4554.989441656896,3467.204020009376,5179.467156995088,256.0
1785384096,8,TTFT,S2,1.000000,0.000000,190,260,260,260,270,3400,3400,3400,3400,3400,3400,19,0,240.0,380.70717957606047,138.32824100973085,3436.861553986091,1153.0
1785384096,8,total,S2,1.000000,0.000000,1900,5100,5100,5100,5100,5200,5200,5200,5200,5200,5200,19,0,3500.0,3267.8138678464547,1892.3517679795623,5181.448608986102,256.0
1785384096,8,TTFT,S3,0.700000,0.000000,2400,3300,4000,4000,4000,4000,4000,4000,4000,4000,4000,12,0,2400.0,2951.7569239930403,2315.3614940238185,4063.8714260421693,9649.0
1785384096,8,total,S3,0.700000,0.000000,5600,5600,5600,5600,5700,5700,5700,5700,5700,5700,5700,12,0,5600.0,5291.708568736794,4096.622223965824,5796.766615007073,256.0
1785384096,8,,Aggregated,4.200000,0.000000,2400,4000,5100,5100,5600,5600,5700,5700,5700,5700,5700,74,0,2400.0,2702.5648735910404,105.04115402000025,5796.766615007073,2001.472972972973
1785384097,8,TTFT,S1,0.400000,0.000000,190,190,3400,3400,3400,3400,3400,3400,3400,3400,3400,7,0,200.0,657.7580077157888,105.04115402000025,3435.2273569675162,157.0
1785384097,8,total,S1,0.400000,0.000000,5000,5000,5200,5200,5200,5200,5200,5200,5200,5200,5200,7,0,5000.0,4171.359026139336,1869.5765330339782,5179.467156995088,256.0
1785384097,8,TTFT,S2,1.000000,0.000000,190,250,260,260,270,3400,3400,3400,3400,3400,3400,21,0,190.0,360.55462518596045,138.32824100973085,3436.861553986091,1153.0
1785384097,8,total,S2,1.000000,0.000000,1900,1900,5100,5100,5100,5200,5200,5200,5200,5200,5200,21,0,2000.0,3132.97021176411,1821.2198519613594,5181.448608986102,256.0
1785384097,8,TTFT,S3,0.700000,0.000000,2400,3300,4000,4000,4000,4000,4000,4000,4000,4000,4000,12,0,2400.0,2951.7569239930403,2315.3614940238185,4063.8714260421693,9649.0
1785384097,8,total,S3,0.700000,0.000000,5600,5600,5600,5600,5700,5700,5700,5700,5700,5700,5700,12,0,5600.0,5291.708568736794,4096.622223965824,5796.766615007073,256.0
1785384097,8,,Aggregated,4.200000,0.000000,1900,3400,5100,5100,5600,5600,5700,5700,5700,5700,5700,80,0,2300.0,2576.117834071192,105.04115402000025,5796.766615007073,1891.75
1785384098,8,TTFT,S1,0.400000,0.000000,190,190,3400,3400,3400,3400,3400,3400,3400,3400,3400,7,0,200.0,657.7580077157888,105.04115402000025,3435.2273569675162,157.0
1785384098,8,total,S1,0.400000,0.000000,5000,5000,5200,5200,5200,5200,5200,5200,5200,5200,5200,7,0,5000.0,4171.359026139336,1869.5765330339782,5179.467156995088,256.0
1785384098,8,TTFT,S2,1.000000,0.000000,190,250,260,260,270,3400,3400,3400,3400,3400,3400,21,0,190.0,360.55462518596045,138.32824100973085,3436.861553986091,1153.0
1785384098,8,total,S2,1.000000,0.000000,1900,1900,5100,5100,5100,5200,5200,5200,5200,5200,5200,21,0,2000.0,3132.97021176411,1821.2198519613594,5181.448608986102,256.0
1785384098,8,TTFT,S3,0.700000,0.000000,3300,3300,4000,4000,4000,4000,4000,4000,4000,4000,4000,12,0,2400.0,2951.7569239930403,2315.3614940238185,4063.8714260421693,9649.0
